DT_MAJ_GDUNO,COMBINE_NUO_NUI,CD_ORGNS,NOM_COURT_ORGNS,NOM_OFFCL_ORGNS,ADRS_GEO_L1_GDUNO_ORGNS,ADRS_GEO_L2_GDUNO_ORGNS,CD_POSTL_GDUNO_ORGNS,CD_MUNCP_GDUNO_ORGNS,NOM_MUNCP_GDUNO_ORGNS,CD_IMM,NOM_IMM,ADRS_GEO_L1_GDUNO_IMM,ADRS_GEO_L2_GDUNO_IMM,CD_MUNCP_GDUNO_IMM,NOM_MUNCP_GDUNO_IMM,CD_POSTL_GDUNO_IMM,PRESC,PRIM,SEC,FORM_PRO,ADULTE,SITE_WEB_ORGNS,COORD_X_LL84_IMM,COORD_Y_LL84_IMM,ORDRE_ENS,CD_CS,TYPE_CS,STYLE_CART,NOM_MUNCP,NOM_MRC,NOM_REG_ADM,NOM_CEP,NOM_CS
,103611522,741403,Centre de formation prof. Qualitech,Centre de formation professionnelle Qualitech,"500, rue des Érables",,G8T9S4,37067,Trois-Rivières,741017,Formation continue Chemin-du-Roy,"41, rue Bellerive",,37067,Trois-Rivières,G8T6J4,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.512971,46.360532,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Champlain,Centre de services scolaire du Chemin-du-Roy
,104151347,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742078,Saint-Joseph,"1452, rue Châteauguay",,36033,Shawinigan,G9N5C4,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.730967,46.567376,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151349,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742080,CEA du Saint-Maurice,"1092, rue Trudel",,36033,Shawinigan,G9N4N5,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.745746,46.554285,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151350,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742083,Immaculée-Conception,"153, 8e rue de la Pointe",,36033,Shawinigan,G9N1B5,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.744918,46.542493,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151351,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742087,"Énergie, de l'","1133, rue Notre-Dame",,36033,Shawinigan,G9N3S3,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.739049,46.558469,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151353,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742093,Saint-Jacques,"2015, rue Saint-Jacques",,36033,Shawinigan,G9N4A9,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.747516,46.562096,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151283,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742094,Centre administratif Gignac,"2072, rue Gignac",,36033,Shawinigan,G9N3X2,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.746442,46.563286,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151284,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742097,"Val-Mauricie, secondaire","1200, rue de Val-Mauricie",,36033,Shawinigan,G9P2L9,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.758836,46.52237,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104165509,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742101,"Phénix, des","1001, 8e Rue",,36033,Shawinigan,G9T4L3,0,0,0,1,0,http://www.csenergie.qc.ca,-72.699182,46.614876,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104165510,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742104,Centrale,"376, rue Saint-Joseph",,90012,La Tuque,G9X1L4,0,0,0,1,0,http://www.csenergie.qc.ca,-72.781342,47.441748,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104161289,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742105,"Paul-Le Jeune, secondaire","405, boulevard Saint-Joseph",,35027,Saint-Tite,G0X3H0,0,0,0,1,0,http://www.csenergie.qc.ca,-72.561325,46.730744,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Saint-Tite,Mékinac,Mauricie,Champlain,Centre de services scolaire de l'Énergie
,104161290,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742106,"Rocher, secondaire du","300, 7e Rue",,36033,Shawinigan,G9T4M7,0,0,0,1,0,http://www.csenergie.qc.ca,-72.690197,46.613302,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104165511,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742118,Champagnat,"600, rue Desbiens",,90012,La Tuque,G9X2K1,0,0,0,1,0,http://www.csenergie.qc.ca,-72.775191,47.436862,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104166129,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742119,Camp Caribou 1,Forêt-École - Lac Caribou,,90012,La Tuque,G9X3Y6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.735039,47.420921,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104166130,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742120,Cafétéria,Forêt-École-Rang des Hamelins,,90012,La Tuque,G9X3N6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.719309,47.448066,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,110111769,752041,École du Boisjoli,École du Boisjoli,"6403, rue Président-Kennedy",,J1N2P5,43027,Sherbrooke,752227,"Boisjoli, du","6403, rue Kennedy Sud",,43027,Sherbrooke,J1N2P5,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.995542,45.354181,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Sherbrooke,Sherbrooke,Estrie,Richmond,Centre de services scolaire de la Région-de-Sherbrooke
,110121770,752042,École de la Maisonnée,École de la Maisonnée,"1500, boulevard du Mi-Vallon",,J1N3Y5,43027,Sherbrooke,752233,"Maisonnée, de la","1500, boulevard Mi-Vallon",,43027,Sherbrooke,J1N3Y5,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.985539,45.382836,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Sherbrooke,Sherbrooke,Estrie,Richmond,Centre de services scolaire de la Région-de-Sherbrooke
,110131771,752044,École Alfred-DesRochers,École Alfred-DesRochers,"7282, chemin de Saint-Élie",,J1R0K5,43027,Sherbrooke,752240,Alfred-DesRochers,"7282, chemin de Saint-Elie",,43027,Sherbrooke,J1R0K5,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-72.042688,45.395134,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Sherbrooke,Sherbrooke,Estrie,Richmond,Centre de services scolaire de la Région-de-Sherbrooke
,110141731,752045,École Eymard,École Eymard,"255, rue Kennedy Nord",,J1E2E8,43027,Sherbrooke,752140,Eymard,"255, rue Kennedy Nord",,43027,Sherbrooke,J1E2E8,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.886702,45.408166,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Sherbrooke,Sherbrooke,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,110155121,752046,École du Jardin-des-Lacs,École du Jardin-des-Lacs,"1050, rue Alfred-Lessard",,J0B2P0,42025,Saint-Denis-de-Brompton,752255,"Jardin-des-Lacs, du","1050, rue Alfred-Lessard",,42025,Saint-Denis-de-Brompton,J0B2P0,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-72.081877,45.453275,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Saint-Denis-de-Brompton,Le Val-Saint-François,Estrie,Richmond,Centre de services scolaire de la Région-de-Sherbrooke
,110161761,752048,École Notre-Dame-de-la-Paix,École Notre-Dame-de-la-Paix,"51, chemin Jordan Hill",,J0B2A0,41038,Cookshire-Eaton,752184,Notre-Dame-de-la-Paix,"51, chemin Jordan Hill",,41038,Cookshire-Eaton,J0B2A0,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.750046,45.332232,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Cookshire-Eaton,Le Haut-Saint-François,Estrie,Mégantic,Centre de services scolaire de la Région-de-Sherbrooke
,110171736,752049,École de l'Écollectif,École de l'Écollectif,"510, rue Union",,J1H2X3,43027,Sherbrooke,752145,"Quatre-Vents, pavillon Saint-Joseph","510, rue Union",,43027,Sherbrooke,J1H2X3,0,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.893706,45.386289,Primaire,752000,Franco,2_OrgImm_Franco_primaire,Sherbrooke,Sherbrooke,Estrie,Sherbrooke,Centre de services scolaire de la Région-de-Sherbrooke
,110185837,752050,École de la Samare,École de la Samare,"3000, rue du Chalumeau",,J1G5E9,43027,Sherbrooke,752257,La Samare,"3000, rue du Chalumeau",,43027,Sherbrooke,J1G5E9,1,1,0,0,0,http://www.csrs.qc.ca/etablissements,-71.828232,45.402417,Préscolaire - Primaire,752000,Franco,4_OrgImm_Franco_presc_prim,Sherbrooke,Sherbrooke,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,103611564,741403,Centre de formation prof. Qualitech,Centre de formation professionnelle Qualitech,"500, rue des Érables",,G8T9S4,37067,Trois-Rivières,741075,Édifice Foucher,"3245, rue Foucher",,37067,Trois-Rivières,G8Z1M6,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.567881,46.354667,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,103611472,741403,Centre de formation prof. Qualitech,Centre de formation professionnelle Qualitech,"500, rue des Érables",,G8T9S4,37067,Trois-Rivières,741108,"Escale, secondaire l'","391, rue de la Mennais",,51015,Louiseville,J5V1T5,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.949438,46.249625,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Louiseville,Maskinongé,Mauricie,Maskinongé,Centre de services scolaire du Chemin-du-Roy
,103611486,741403,Centre de formation prof. Qualitech,Centre de formation professionnelle Qualitech,"500, rue des Érables",,G8T9S4,37067,Trois-Rivières,741126,"automobile, de l'","1980, rue Paul Lemoyne",,37067,Trois-Rivières,G8Z2W2,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.562473,46.342875,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,103615660,741403,Centre de formation prof. Qualitech,Centre de formation professionnelle Qualitech,"500, rue des Érables",,G8T9S4,37067,Trois-Rivières,741158,CFP Qualitech,"500, rue des Érables",,37067,Trois-Rivières,G8T5J1,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.522544,46.379752,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Champlain,Centre de services scolaire du Chemin-du-Roy
,103621522,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,741017,Formation continue Chemin-du-Roy,"41, rue Bellerive",,37067,Trois-Rivières,G8T6J4,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.512971,46.360532,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Champlain,Centre de services scolaire du Chemin-du-Roy
,103621558,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,741066,"alimentation et d'hôtellerie, d'","1905, boulevard Saint-Louis",,37067,Trois-Rivières,G8Z2N7,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.55746,46.354845,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,104151286,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742100,"Chutes, secondaire des","5285, avenue Albert-Tessier",,36033,Shawinigan,G9N7A3,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.733465,46.575282,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104155509,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742101,"Phénix, des","1001, 8e Rue",,36033,Shawinigan,G9T4L3,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.699182,46.614876,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104155510,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742104,Centrale,"376, rue Saint-Joseph",,90012,La Tuque,G9X1L4,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.781342,47.441748,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151289,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742105,"Paul-Le Jeune, secondaire","405, boulevard Saint-Joseph",,35027,Saint-Tite,G0X3H0,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.561325,46.730744,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Saint-Tite,Mékinac,Mauricie,Champlain,Centre de services scolaire de l'Énergie
,104151290,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742106,"Rocher, secondaire du","300, 7e Rue",,36033,Shawinigan,G9T4M7,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.690197,46.613302,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104155511,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742118,Champagnat,"600, rue Desbiens",,90012,La Tuque,G9X2K1,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.775191,47.436862,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104151345,742451,CFP Carrefour Form. Mauricie,Carrefour Formation Mauricie formation professionnelle,"5105, avenue Albert-Tessier",,G9N7A3,36033,Shawinigan,742121,"Passerelle, de la","421, rue Principale",,35005,Notre-Dame-de-Montauban,G0X1W0,0,0,0,1,0,http://www.csenergie.qc.ca/cfm/,-72.306655,46.878116,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Notre-Dame-de-Montauban,Mékinac,Mauricie,Champlain,Centre de services scolaire de l'Énergie
,104161345,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742121,"Passerelle, de la","421, rue Principale",,35005,Notre-Dame-de-Montauban,G0X1W0,0,0,0,1,0,http://www.csenergie.qc.ca,-72.306655,46.878116,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,Notre-Dame-de-Montauban,Mékinac,Mauricie,Champlain,Centre de services scolaire de l'Énergie
,104166036,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742123,Camp 1,Forêt-École-Rang des Hamelins,,90012,La Tuque,G9X3N6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.719309,47.448066,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104166037,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742124,Camp 2,Forêt-École-Rang des Hamelins,,90012,La Tuque,G9X3N6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.719309,47.448066,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104166038,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742125,Camp 3,Forêt-École-Rang des Hamelins,,90012,La Tuque,G9X3N6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.719309,47.448066,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,104166042,742461,École forestière de La Tuque,École forestière de La Tuque - Formation professionnelle,"461, rue Saint-François",,G9X1T8,90012,La Tuque,742129,Camp Caribou 2,Forêt-École - Lac Caribou,,90012,La Tuque,G9X3Y6,0,0,0,1,0,http://www.csenergie.qc.ca,-72.728812,47.42097,Formation professionnelle,742000,Franco,8_OrgImm_Franco_Fp,La Tuque,La Tuque,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire de l'Énergie
,109305299,751005,École La Frontalière,École La Frontalière,"311, rue Saint-Paul Est",,J1A1G1,44037,Coaticook,751193,"La Frontalière, secondaire","311, rue Saint-Paul Est",,44037,Coaticook,J1A1G1,0,0,1,0,0,http://lafrontaliere.cshc.qc.ca/,-71.800916,45.140996,Secondaire,751000,Franco,3_OrgImm_Franco_secondaire,Coaticook,Coaticook,Estrie,Saint-François,Centre de services scolaire des Hauts-Cantons
,109331602,751006,Polyvalente Montignac,Polyvalente Montignac,"3409, rue Laval",,G6B1A5,30030,Lac-Mégantic,751196,Polyvalente Montignac,"3409, rue Laval",,30030,Lac-Mégantic,G6B1A5,0,0,1,0,0,http://montignac.cshc.qc.ca/,-70.911263,45.588401,Secondaire,751000,Franco,3_OrgImm_Franco_secondaire,Lac-Mégantic,Le Granit,Estrie,Mégantic,Centre de services scolaire des Hauts-Cantons
,109345301,751007,Polyvalente Louis-Saint-Laurent,Polyvalente Louis-Saint-Laurent,"188, rue Kennedy",,J0B1R0,41060,East Angus,751207,Polyvalente Louis-Saint-Laurent,"188, rue Kennedy",,41060,East Angus,J0B1R0,0,0,1,0,0,http://louisstlaurent.cshc.qc.ca/,-71.651798,45.491229,Secondaire,751000,Franco,3_OrgImm_Franco_secondaire,East Angus,Le Haut-Saint-François,Estrie,Mégantic,Centre de services scolaire des Hauts-Cantons
,110206665,752055,École des Enfants-de-la-Terre,École des Enfants-de-la-Terre,"2000, chemin Val-Estrie",,J0B3H0,44080,Waterville,752802,"Enfants-de-la-Terre, les","2000, chemin Val-Estrie",,44080,Waterville,J0B3H0,1,1,1,0,0,http://www.csrs.qc.ca/etablissements,-71.903093,45.279404,Préscolaire - Primaire - Secondaire,752000,Franco,5_OrgImm_Franco_presc_prim_sec,Waterville,Coaticook,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,110215324,752102,Centre universitaire santé de l'Estrie,Centre hospitalier universitaire de Sherbrooke (Site Fleurimont),"3001, 12e Avenue Nord","5e pédiatrie, bureau 4504",J1H5N4,43027,Sherbrooke,752853,CHUS (Site Fleurimont),"3001, 12e Avenue Nord (#4504)",,43027,Sherbrooke,J1H5N4,1,1,1,0,0,,-71.868597,45.449733,Préscolaire - Primaire - Secondaire,752000,Franco,5_OrgImm_Franco_presc_prim_sec,Sherbrooke,Sherbrooke,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,110225311,752116,École du Triolet,École du Triolet,"2965, boulevard de l'Université",,J1K2X6,43027,Sherbrooke,752201,"Triolet, pavillons 2 et 3, du","2965, boulevard Université",,43027,Sherbrooke,J1K2X6,0,0,1,0,0,http://www.csrs.qc.ca/etablissements,-71.946344,45.381859,Secondaire,752000,Franco,3_OrgImm_Franco_secondaire,Sherbrooke,Sherbrooke,Estrie,Sherbrooke,Centre de services scolaire de la Région-de-Sherbrooke
,110225321,752116,École du Triolet,École du Triolet,"2965, boulevard de l'Université",,J1K2X6,43027,Sherbrooke,752245,"Triolet, pavillon 1, du","2965, boulevard Université",,43027,Sherbrooke,J1K2X6,0,0,1,0,0,http://www.csrs.qc.ca/etablissements,-71.946344,45.381859,Secondaire,752000,Franco,3_OrgImm_Franco_secondaire,Sherbrooke,Sherbrooke,Estrie,Sherbrooke,Centre de services scolaire de la Région-de-Sherbrooke
,110235313,752117,École secondaire de la Montée,École de la Montée,"940, rue de la Sainte-Famille",,J1E1V1,43027,Sherbrooke,752204,"Le Ber, pavillon","940, rue Sainte-Famille",,43027,Sherbrooke,J1E1V1,0,0,1,0,0,http://www.csrs.qc.ca/etablissements,-71.867999,45.40986,Secondaire,752000,Franco,3_OrgImm_Franco_secondaire,Sherbrooke,Sherbrooke,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,110235314,752117,École secondaire de la Montée,École de la Montée,"940, rue de la Sainte-Famille",,J1E1V1,43027,Sherbrooke,752205,"Saint-François, pavillon","825, rue Bowen Sud",,43027,Sherbrooke,J1G2G2,0,0,1,0,0,http://www.csrs.qc.ca/etablissements,-71.878589,45.395068,Secondaire,752000,Franco,3_OrgImm_Franco_secondaire,Sherbrooke,Sherbrooke,Estrie,Saint-François,Centre de services scolaire de la Région-de-Sherbrooke
,110245315,752124,École Mitchell - Montcalm,École Mitchell - Montcalm,"2050, boulevard Portland",,J1J1T9,43027,Sherbrooke,752206,"Montcalm, pavillon","2050, boulevard Portland",,43027,Sherbrooke,J1J1T9,0,0,1,0,0,http://www.csrs.qc.ca/etablissements,-71.924042,45.403138,Secondaire,752000,Franco,3_OrgImm_Franco_secondaire,Sherbrooke,Sherbrooke,Estrie,Sherbrooke,Centre de services scolaire de la Région-de-Sherbrooke
,103621559,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,741068,Saint-Paul,"946, rue Saint-Paul",,37067,Trois-Rivières,G9A1J3,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.541505,46.351886,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,103621564,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,741075,Édifice Foucher,"3245, rue Foucher",,37067,Trois-Rivières,G8Z1M6,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.567881,46.354667,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,103621476,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,741110,DLS,"1600, boulevard des Récollets",,37067,Trois-Rivières,G8Y0K4,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.582836,46.351176,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Trois-Rivières,Trois-Rivières,Mauricie,Trois-Rivières,Centre de services scolaire du Chemin-du-Roy
,103621286,741404,Centre de formation prof. Bel-Avenir,Centre de formation professionnelle Bel-Avenir,"1600, des Récollets",,G8Y0K4,37067,Trois-Rivières,742100,"Chutes, secondaire des","5285, avenue Albert-Tessier",,36033,Shawinigan,G9N7A3,0,0,0,1,0,https://planifietonavenir.csscdr.gouv.qc.ca/formations-professionnelles/?centre=Par+centre,-72.733465,46.575282,Formation professionnelle,741000,Franco,8_OrgImm_Franco_Fp,Shawinigan,Shawinigan,Mauricie,Laviolette-Saint-Maurice,Centre de services scolaire du Chemin-du-Roy
